filename,T,H,muX,muC,epsilon_X,epsilon_C,sigma_X,sigma_C,dx,vacuum,initial_guess
2171,400,50,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2172,400,50,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2173,400,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2174,400,50,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2175,400,50,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2176,400,50,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2177,400,50,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2178,400,50,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2179,400,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2180,400,50,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2181,400,50,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2182,400,50,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2183,400,50,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2184,400,50,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2185,400,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2186,400,50,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2187,400,50,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2188,400,50,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2189,400,50,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2190,400,50,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2191,400,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2192,400,50,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2193,400,50,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2194,400,50,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2195,400,50,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2196,400,50,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2197,400,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2198,400,75,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2199,400,75,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2200,400,75,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2201,400,75,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2202,400,75,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2203,400,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2204,400,75,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2205,400,75,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2206,400,75,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2207,400,75,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2208,400,75,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2209,400,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2210,400,75,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2211,400,75,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2212,400,75,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2213,400,75,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2214,400,75,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2215,400,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2216,400,75,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2217,400,75,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2218,400,75,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2219,400,75,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2220,400,75,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2221,400,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2222,400,75,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2223,400,75,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2224,400,75,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2225,400,75,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2226,400,75,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2227,400,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2228,400,75,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2229,400,75,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2230,400,75,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2231,400,75,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2232,400,75,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
2233,400,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2234,400,100,-2250,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2235,400,100,-2250,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2236,400,100,-2250,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2237,400,100,-2250,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2238,400,100,-2250,-750,1000,1000,1.0,1.0,0.02,10,0.01
2239,400,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2240,400,100,-1900,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2241,400,100,-1900,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2242,400,100,-1900,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2243,400,100,-1900,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2244,400,100,-1900,-750,1000,1000,1.0,1.0,0.02,10,0.01
2245,400,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2246,400,100,-1550,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2247,400,100,-1550,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2248,400,100,-1550,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2249,400,100,-1550,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2250,400,100,-1550,-750,1000,1000,1.0,1.0,0.02,10,0.01
2251,400,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2252,400,100,-1200,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2253,400,100,-1200,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2254,400,100,-1200,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2255,400,100,-1200,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2256,400,100,-1200,-750,1000,1000,1.0,1.0,0.02,10,0.01
2257,400,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2258,400,100,-850,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2259,400,100,-850,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2260,400,100,-850,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2261,400,100,-850,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2262,400,100,-850,-750,1000,1000,1.0,1.0,0.02,10,0.01
2263,400,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2264,400,100,-500,-2150,1000,1000,1.0,1.0,0.02,10,0.01
2265,400,100,-500,-1800,1000,1000,1.0,1.0,0.02,10,0.01
2266,400,100,-500,-1450,1000,1000,1.0,1.0,0.02,10,0.01
2267,400,100,-500,-1100,1000,1000,1.0,1.0,0.02,10,0.01
2268,400,100,-500,-750,1000,1000,1.0,1.0,0.02,10,0.01
